From	To
D4AFX7	UniRef90_O75165
P28648	UniRef90_P28648
Q63635	UniRef90_Q63635
I3LTV1	UniRef90_P47895
Q8BG32	UniRef90_O00231-2
A0A0G2K0F5	UniRef90_A0A0G2K0F5
A0A5S6GGN8	UniRef90_A0A8D1R2Z5
Q5T949	UniRef90_Q5T949
F1SH24	UniRef90_Q8TC07-3
D4A3X7	UniRef90_Q8WV41
Q3TQC7	UniRef90_Q9WUZ9
F1S3H1	UniRef90_H0WLX5
P48455	UniRef90_P48455
E9QJT5	UniRef90_A0A6P5QVS7
D3Z0X5	UniRef90_Q6PDH0
I3LCG5	UniRef90_A0A4X1V6H5
H0Y8X4	UniRef90_A0A2K5MB24
Q6IRU5	UniRef90_P08082
J3KS98	UniRef90_J3KS98
Q6UW68	UniRef90_Q6UW68
P35922	UniRef90_P35922
A0A1B0GW77	UniRef90_A0A1B0GW77
P62961	UniRef90_P67809
F1RVE7	UniRef90_P09055
D4AA31	UniRef90_D4AA31
P27361	UniRef90_P27361
F8W1A4	UniRef90_P54819
Q9UHN6	UniRef90_Q9UHN6
Q80XL6	UniRef90_Q80XL6
Q8N5C6	UniRef90_Q8N5C6
Q496Z0	UniRef90_Q496Z0
Q9CZH3	UniRef90_Q9CZH3
G3V5G7	UniRef90_G3V2I9
Q9JJA2	UniRef90_Q9JJA2
I3L9C3	UniRef90_I3L9C3
P63279	UniRef90_P63279
Q8CIG9	UniRef90_Q8CIG9
V9GY69	UniRef90_Q8N3J5
Q96KP1	UniRef90_Q96KP1
Q8K3K8	UniRef90_Q8K3K8
P19137	UniRef90_P19137
Q8TEX9	UniRef90_Q8TEX9
P50453	UniRef90_P50453
P04217	UniRef90_P04217
A0A0G2KA48	UniRef90_Q6AXT0
Q14669	UniRef90_Q14669
C9K0M0	UniRef90_P55084
Q3U2P1	UniRef90_Q3U2P1
Q9NTG7	UniRef90_Q9NTG7
F1STU7	UniRef90_A0A4X1UAD5
E7ETT1	UniRef90_E7ETT1
A0A286ZQ28	UniRef90_A0A4X1SZN5
H7BXC7	UniRef90_Q9H7P9
E7EQR6	UniRef90_P17987
M0R047	UniRef90_M0R047
Q9D0G0	UniRef90_Q9D0G0
D3ZDK7	UniRef90_D3ZDK7
F1RZL4	UniRef90_Q13443
Q05209	UniRef90_Q05209
D4A6Y6	UniRef90_D4A6Y6
Q8WXI4	UniRef90_Q8WXI4
H0YB39	UniRef90_H0YB39
Q16891	UniRef90_Q16891
Q9UMS4	UniRef90_Q9UMS4
E9PDQ5	UniRef90_G3QX74
Q9CQ54	UniRef90_Q9CQ54
A0A0D9SFW3	UniRef90_A0A0D9SFW3
F1RJV5	UniRef90_A0A8D1P135
Q6ZUX7	UniRef90_Q6ZUX7
Q9WTS2	UniRef90_Q9BYC5
D4A8D5	UniRef90_D4A8D5
E7EMV2	UniRef90_E7EMV2
F1RHK9	UniRef90_O15085-2
E9PEI4	UniRef90_I6L996
Q3THK7	UniRef90_P49915
I3LH60	UniRef90_F1P231
Q9DBG5	UniRef90_Q9DBG5
Q9Z1R3	UniRef90_Q9Z1R3
A0A2R8Y7H1	UniRef90_A0A2R8P1D5
E9PKL9	UniRef90_Q13630
Q9H0X4	UniRef90_Q9H0X4
G3V7Z8	UniRef90_Q8CCS6
F1LPA4	UniRef90_Q8BWW9
Q8CC36	UniRef90_Q8CC36
P02585	UniRef90_P02585
E7EXB4	UniRef90_Q5NVM5
F1SAD1	UniRef90_F1SAD1
P61205	UniRef90_P61204
Q3UDE2	UniRef90_Q3UDE2
E9PD53	UniRef90_Q9NTJ3
Q86Y07	UniRef90_Q86Y07
P11679	UniRef90_P05787
F1SSA6	UniRef90_F1SSA6
J3QR02	UniRef90_A0A2I3MAA4
G3V8S6	UniRef90_G3V8S6
I3LF57	UniRef90_I3LF57
Q9Y2L1	UniRef90_Q9Y2L1
H0YL33	UniRef90_H0YL33
F1S1X8	UniRef90_Q9Y4E6-2
J3KQY1	UniRef90_Q9NWU5
U3KQQ1	UniRef90_U3KQQ1
Q9NV56	UniRef90_Q9NV56
Q9Z1E1	UniRef90_O75955
P07150	UniRef90_P10107
G3V6M8	UniRef90_G3V6M8
Q99M71	UniRef90_Q99M71
E9PQ49	UniRef90_P29692
O14832	UniRef90_O14832
B2GV71	UniRef90_A2APY7
Q7Z3C6	UniRef90_Q7Z3C6
D6RA88	UniRef90_D6RA88
Q9CQQ7	UniRef90_Q9CQQ7
P61604	UniRef90_P61604
Q9UJY1	UniRef90_Q9UJY1
F8W6I7	UniRef90_F8W6I7
F1RMN3	UniRef90_F1RMN3
F1LZ38	UniRef90_F1LZ38
B8ZZK4	UniRef90_B8ZZK4
G3XAP6	UniRef90_P49747
O88735	UniRef90_O88735
F1SLW6	UniRef90_A0A5G2RMX9
A0A2R8Y5S5	UniRef90_A0A2R8Y5S5
Q8N3C0	UniRef90_Q8N3C0
Q9UQ49	UniRef90_Q9UQ49
Q9BRK3	UniRef90_Q9BRK3
A0A0G2JT00	UniRef90_Q6MGD0
P10639	UniRef90_P11232
P61086	UniRef90_P61086
P38983	UniRef90_P08865
Q9EQH3	UniRef90_Q96QK1
J3QL14	UniRef90_J3QL14
J3QQV1	UniRef90_J3QQV1
P25787	UniRef90_P25787
Q792H5	UniRef90_O95319
P55096	UniRef90_P16970
F1RQF6	UniRef90_Q14677
O60739	UniRef90_O60739
E9PGZ1	UniRef90_E9PGZ1
A0A2C9F366	UniRef90_A0A4X1UH27
D3Z8K0	UniRef90_Q9CZG9
P42345	UniRef90_P42345
P45379	UniRef90_P45379
F1RRN1	UniRef90_F1RRN1
F1LTU4	UniRef90_Q9UKD2
B4DQ67	UniRef90_A0A5F4VRA1
Q8C4Y3	UniRef90_Q8C4Y3
Q4FZY1	UniRef90_Q4FZY1
Q8IWU6	UniRef90_Q8IWU6
J3KSD8	UniRef90_J3KSD8
Q62432	UniRef90_Q62432
Q7Z739	UniRef90_Q7Z739
H3BNX9	UniRef90_H2QB85
Q641W2	UniRef90_Q9JK81
D4A0E8	UniRef90_O14744
Q9NYB9	UniRef90_Q9NYB9
D3ZU20	UniRef90_D3ZU20
P70677	UniRef90_P70677
Q5EBA7	UniRef90_Q9R098
O09005	UniRef90_O09005
Q12756	UniRef90_Q12756
F1RHJ3	UniRef90_A0A4W2FUE6
D3ZB81	UniRef90_D3ZB81
C9JX40	UniRef90_A0A3B3ITX9
Q8VIJ6	UniRef90_Q8VIJ6
P53042	UniRef90_P53042
Q62698	UniRef90_Q62698
Q19T08	UniRef90_Q19T08
H7C4C5	UniRef90_H7C4C5
P68040	UniRef90_P63244
F1RKY8	UniRef90_H3BRM0
Q29259	UniRef90_Q29259
P25286	UniRef90_Q9Z1G4-2
H0Y6T6	UniRef90_H0Y6T6
Q5I0K8	UniRef90_Q80X85
A0A287B0I6	UniRef90_A0A4X1TJA8
F1SEM2	UniRef90_I3LRG0
A0A5G2QTM2	UniRef90_M3XR73
P52631	UniRef90_P40763
I3LTK2	UniRef90_I3LGA1
I3LRG2	UniRef90_A0A8D1WIG0
F1SV63	UniRef90_Q9UL18
Q0Z8R0	UniRef90_A0A8D1FEU4
E9PX59	UniRef90_Q69Z37
Q4KLL0	UniRef90_P10711
P28482	UniRef90_P28482
Q8BWY3	UniRef90_P62495
D3ZB55	UniRef90_Q99M07
I3LN42	UniRef90_A0A4X1T7V6
Q8CGF7	UniRef90_Q8CGF7
A0A075B730	UniRef90_P58107
D6RGG3	UniRef90_Q99715
Q5VZ18	UniRef90_Q5VZ18
O62855	UniRef90_O62855
F8W8W4	UniRef90_Q95K45
H7C0D7	UniRef90_H7C0D7
S4R3D6	UniRef90_G1LMZ8
Q01459	UniRef90_Q01459
P35240	UniRef90_P35240
F1RN59	UniRef90_A0A4X1TRN9
A0A5G2R7M9	UniRef90_P30050
E5RFJ0	UniRef90_E5RFJ0
H0Y5Q9	UniRef90_Q92835
Q62894	UniRef90_Q62894
F1SAI8	UniRef90_Q9Y4L1
P0DP28	UniRef90_P0DP23
P60059	UniRef90_P60059
P13471	UniRef90_P13471
H3BPH8	UniRef90_A0A2K5VQZ6
Q9NTK5	UniRef90_Q9NTK5
Q6PJ69	UniRef90_Q6PJ69
P16638	UniRef90_P16638
P21953	UniRef90_P21953
Q6IRK9	UniRef90_Q6IRK9
F1SJZ1	UniRef90_O76061
Q8C196	UniRef90_P31327
Q6RJR6	UniRef90_Q6RJR6
P61586	UniRef90_P61586
Q642A9	UniRef90_Q9H269
B7Z385	UniRef90_B7Z385
F1M0N7	UniRef90_F1M0N7
M0R919	UniRef90_M0R919
Q5RJY4	UniRef90_Q99J47
Q92621	UniRef90_Q92621
F1RYZ1	UniRef90_F1RYZ1
F1RJR8	UniRef90_A0A4X1VA68
Q4V8C6	UniRef90_Q9Z0P7
G3V659	UniRef90_P52591
Q6MG60	UniRef90_Q6MG60
J3KPF3	UniRef90_P08195-3
Q9UG01	UniRef90_Q9UG01
O00170	UniRef90_O00170
G5E8A0	UniRef90_Q9BXB4
J3KSB5	UniRef90_P21359-4
D3ZF13	UniRef90_Q9CR21
Q63430	UniRef90_Q63430
D3ZLZ7	UniRef90_P50096
F1SKL2	UniRef90_A0A4X1U9F0
F8VRK0	UniRef90_G1Q570
F1M7A1	UniRef90_Q15413
Q07936	UniRef90_Q07936
A0A0G2JU49	UniRef90_B0BN02
P57716	UniRef90_P57716
Q7Z554	UniRef90_P45379
E5RK00	UniRef90_A0A0D9RTI1
Q52N47	UniRef90_Q9Y287
Q8IZF2	UniRef90_Q8IZF2
P36405	UniRef90_P36405
Q8C181	UniRef90_Q8C181
P07154	UniRef90_P06797
P50895	UniRef90_P50895
O09111	UniRef90_O09111
P62932	UniRef90_P62932
P24050	UniRef90_P97461
P06537	UniRef90_P06536
Q6AYA5	UniRef90_Q80X71
Q5QPQ3	UniRef90_G1RBF0
Q16629	UniRef90_Q16629
P38918	UniRef90_P38918
B7ZB78	UniRef90_B7ZB78
F1LP44	UniRef90_F1LP44
Q6MG08	UniRef90_Q6MG08
A0A096MJY6	UniRef90_Q6EAS5
F1RYK1	UniRef90_P21707
B4F7E7	UniRef90_Q9JLB2
F1SK83	UniRef90_F1SK83
Q62737	UniRef90_Q62737
Q9CZU6	UniRef90_O75390
O70139	UniRef90_O70139
G3V0E5	UniRef90_P02786
F8WFK6	UniRef90_P36970-3
A0A087X2I4	UniRef90_A0A087X2I4
Q6UXG8	UniRef90_Q6UXG8
Q9NY15	UniRef90_Q9NY15
A0A1X7SC65	UniRef90_O14558
F6TB26	UniRef90_Q9Y2W6
B0YJC4	UniRef90_P08670
Q29549	UniRef90_Q29549
F1RF77	UniRef90_Q63321
A0A075B7B1	UniRef90_F7IPI2
P18077	UniRef90_P18077
A2AQU8	UniRef90_Q9D975
Q6S3A5	UniRef90_A0A0G2K1J5
F1RHS7	UniRef90_A0A4X1W9L0
A0A1W2PQL5	UniRef90_A0A337SFP9
P50399	UniRef90_Q61598
Q9H3N1	UniRef90_Q9H3N1
D3Z8F1	UniRef90_D3Z8F1
Q969U7	UniRef90_Q969U7
F1RR84	UniRef90_A0A8D0QZA4
E9PPR1	UniRef90_P29692
M0RB74	UniRef90_M0RB74
Q07157	UniRef90_Q07157
F1SML4	UniRef90_Q7KZF4
E9PKD5	UniRef90_A0A212DHE5
Q9Y6I9	UniRef90_Q9Y6I9
P26440	UniRef90_P26440
F7EVN7	UniRef90_Q62371
Q9NVN8	UniRef90_Q9NVN8
P80315	UniRef90_P50991
F1S4P4	UniRef90_F1S4P4
P0C588	UniRef90_Q69ZF7
P63276	UniRef90_P63276
P09488	UniRef90_P09488
Q6BBI8	UniRef90_Q6BBI8
Q9Z1Q2	UniRef90_O95870
Q8BZW8	UniRef90_Q8BZW8
A0A087X1R1	UniRef90_G3RYN2
F1SGD0	UniRef90_Q9BZK7
Q29214	UniRef90_P05388
F1RN75	UniRef90_F1RN75
Q9JLJ2	UniRef90_Q9JLJ3
Q9Y2Z4	UniRef90_Q9Y2Z4
G3V915	UniRef90_G3V915
P47858	UniRef90_P08237
Q5BJT7	UniRef90_Q5BJT7
Q9CR41	UniRef90_Q9NX55
F2Z5C7	UniRef90_P61247
Q71RI9	UniRef90_Q71RI9
I3LDM7	UniRef90_A0A341D3S0
Q96D71	UniRef90_Q96D71
F1S0J1	UniRef90_Q03472
Q6AY58	UniRef90_Q6AY58
Q6NZC7	UniRef90_Q6NZC7
E9PKK3	UniRef90_Q4R3D4
O94760	UniRef90_O94760
A0A0A0MSM0	UniRef90_A0A0A0MSM0
Q9D8U8	UniRef90_Q9Y5X3
E9PPM8	UniRef90_E9PPM8
Q9WUM3	UniRef90_O89046
Q7TS56	UniRef90_Q91VT4
A0A0C4DG33	UniRef90_O43933
Q7Z4V5	UniRef90_Q7Z4V5
E7CR01	UniRef90_Q9TUZ0
Q96RF0	UniRef90_Q96RF0
A0A0G2JQM1	UniRef90_A0A0G2JQM1
C9JQJ4	UniRef90_A0A6P7DV32
A0A0H2UH90	UniRef90_Q75WE7
Q60FE5	UniRef90_P21333
Q6QAQ1	UniRef90_P60709
P82347	UniRef90_P82347
P52597	UniRef90_P52597
Q9Y383	UniRef90_Q9Y383
P35565	UniRef90_P35565
F1SUG4	UniRef90_A0A4X1VUF2
G3V7N9	UniRef90_P31721
E9PNU4	UniRef90_E9PNU4
Q91XB7	UniRef90_Q91XB7
P70313	UniRef90_P70313
E2QRB9	UniRef90_Q16881
I3L0M9	UniRef90_Q15370
Q02413	UniRef90_Q02413
A0A480UG54	UniRef90_A0A480UG54
P18615	UniRef90_P18615
Q9R060	UniRef90_Q9R060
J3KRY3	UniRef90_A0A836CWF4
Q63616	UniRef90_Q9H267
B3KSI3	UniRef90_O15382
F5GZ45	UniRef90_F5H3Z4
O60551	UniRef90_O60551
Q96T60	UniRef90_Q96T60
A0A0U1RQT4	UniRef90_Q8N3R3-2
F1RS83	UniRef90_A0A287ALJ5
B5LX40	UniRef90_A0A4X1VJU7
A2AMI2	UniRef90_Q80XI3-4
Q3KQU3	UniRef90_Q3KQU3
F1RXM6	UniRef90_Q9TT35
K7EQF8	UniRef90_K7EQF8
I3L1I0	UniRef90_I3L1I0
Q91WR3	UniRef90_Q91WR3
Q8BWB1	UniRef90_Q8BWB1
P53677	UniRef90_P53677
O60831	UniRef90_O60831
P35030	UniRef90_P35030
O88267	UniRef90_O55137
Q9P2E9	UniRef90_Q9P2E9
I3LEN7	UniRef90_A0A4X1U8F7
Q9ULK4	UniRef90_Q9ULK4
A0A0G2K3Q6	UniRef90_P09117
F1SJ30	UniRef90_A0A8D1WZ44
F5H7C4	UniRef90_F5H7C4
F1RGX3	UniRef90_Q9CYI4
O75122	UniRef90_O75122
Q5RGS4	UniRef90_Q8BUL6
F1S9S2	UniRef90_Q9NZN5-2
B7Z2R7	UniRef90_Q5T8D3
Q9H2K8	UniRef90_Q9H2K8
F1RYJ5	UniRef90_Q8WU90
P00158	UniRef90_P00159
Q61704	UniRef90_Q61704
Q9D394	UniRef90_Q9D394
Q9D338	UniRef90_Q9D338
M0R8T1	UniRef90_A0A6J3IU69
Q9NXW2	UniRef90_Q9NXW2
Q9D6S7	UniRef90_Q9D6S7
F5H4R6	UniRef90_P55209
P21589	UniRef90_P21589
A2A9M5	UniRef90_A2A9M5
F6XFR5	UniRef90_A0A8C2VTI8
B5APU6	UniRef90_A0A1S3FRH6
Q5TEU4	UniRef90_Q5TEU4
C9JE82	UniRef90_Q6PHS9
P17174	UniRef90_P17174
E5RJP7	UniRef90_P35221-2
Q3UMW7	UniRef90_Q3UMW7
P34935	UniRef90_P34935
Q9C0B0	UniRef90_Q8BL48
F2Z5C8	UniRef90_A0A5N4CF62
H7BZJ8	UniRef90_H7BZJ8
F1SDX1	UniRef90_D3ZAQ1
P09417	UniRef90_P09417
Q9NXU5	UniRef90_Q9NXU5
F1SAX8	UniRef90_A0A452DQ52
Q9Y2X3	UniRef90_Q9Y2X3
K7GKS8	UniRef90_A0A4X1W017
Q9CZT5	UniRef90_Q9CZT5
Q9H7M9	UniRef90_Q9H7M9
A0A0G2K5F1	UniRef90_Q922B1
A0A5K1UBB6	UniRef90_A0A452EM24
H0Y7E8	UniRef90_Q5JWF2-3
D3ZHG8	UniRef90_A0A0G2JV04
H0Y738	UniRef90_A0A2I3GMF6
E7EQL8	UniRef90_Q96RT7-3
B1WC49	UniRef90_O35841
Q9Z1R9	UniRef90_P00763
B1ANH5	UniRef90_B1ANH5
F1S073	UniRef90_G1SL62
F1SNA8	UniRef90_A0A4X1V786
A0A1B0GVU0	UniRef90_A0A1B0GVU0
C9JI87	UniRef90_P21796
B8ZZP4	UniRef90_B8ZZP4
G3V5W4	UniRef90_A0A2I3GME8
Q9JLQ0	UniRef90_Q9JLQ0
Q80WR1	UniRef90_Q80WR1
F2Z5S6	UniRef90_A0A8C5Z6H4
D4A2N1	UniRef90_Q9Z2A5
Q9CQJ6	UniRef90_O43583
Q4G074	UniRef90_Q6ZPU9
Q8BTC1	UniRef90_Q8BTC1
Q5H909	UniRef90_Q9UNF1
P46782	UniRef90_P46782
O00423	UniRef90_O00423
A0A5G2QW92	UniRef90_A0A8D1FPW3
D4AEG7	UniRef90_D4AEG7
K7EQG4	UniRef90_K7EQG4
P16260	UniRef90_P16260
Q8C5H8	UniRef90_Q8C5H8
C9JA36	UniRef90_A0A0D9RFQ9
O60218	UniRef90_O60218
I3L918	UniRef90_P55060-3
A0A5G2QU32	UniRef90_F8VRH0
P70583	UniRef90_P70583
P79307	UniRef90_P05067
P56945	UniRef90_P56945
F2Z543	UniRef90_P35232
Q96BH1	UniRef90_Q96BH1
Q9UL45	UniRef90_Q9UL45
A0A1B0GU38	UniRef90_A0A1B0GU38
I3L3X5	UniRef90_I3L3X5
P00403	UniRef90_P00403
D6RDK6	UniRef90_Q9NX40
I3LAE8	UniRef90_Q9D024
H3BP57	UniRef90_P34949
Q9CXC3	UniRef90_Q9CXC3
I3LSP1	UniRef90_P50579
F2Z591	UniRef90_Q8BGR9
A0A0G2JJZ9	UniRef90_A0A667XGH1
A0A075B7F4	UniRef90_A0A075B7F4
A6NJD9	UniRef90_A6NJD9
H0YLC3	UniRef90_H0YLC3
Q5M7W1	UniRef90_Q9H3M7
F1S742	UniRef90_A6QPU5
A0A0C4DGB2	UniRef90_P48506
Q96JX3	UniRef90_Q96JX3
Q8TEQ8	UniRef90_Q8TEQ8
Q8TC07	UniRef90_Q8TC07
F1RTR6	UniRef90_A0A4X1UKN2
Q4G012	UniRef90_Q9CR13
F1LX28	UniRef90_F1LX28
F1S596	UniRef90_F1S596
B2RXQ9	UniRef90_B2RXQ9
Q8BMI3	UniRef90_A0A0G2JV04
P62983	UniRef90_P62983
P59325	UniRef90_Q07205
D3ZLF0	UniRef90_D3ZLF0
Q8BHG9	UniRef90_Q8BHG9
M0RBM9	UniRef90_M0RBM9
D3ZUF9	UniRef90_D3ZUF9
G3V295	UniRef90_G3V295
O75152	UniRef90_O75152
G3V2W4	UniRef90_A0A7I2V4Y4
G3V3P1	UniRef90_G3V2I9
A0JPL2	UniRef90_P48729
O43149	UniRef90_O43149
P60841	UniRef90_P60840
F1LRK4	UniRef90_F1LRK4
D3ZXJ5	UniRef90_D3ZXJ5
P33198	UniRef90_P33198
B1ANE3	UniRef90_B1ANE3
P80313	UniRef90_Q99832
Q14766	UniRef90_Q14766
B0LPN4	UniRef90_B0LPN4
Q99436	UniRef90_Q99436
Q96CN7	UniRef90_Q96CN7
F1S420	UniRef90_A9ED96
P57723	UniRef90_P57723
K7GRA1	UniRef90_A0A5G2Q822
F1S9C0	UniRef90_F1S9C0
Q5VLR5	UniRef90_Q9D1Q6
F2Z2S8	UniRef90_F2Z2S8
A0A140TAB6	UniRef90_Q62839
E5RID6	UniRef90_E5RID6
D4A7X1	UniRef90_Q9CPX7
P42566	UniRef90_P42566
F1S935	UniRef90_M0R0P7
Q92845	UniRef90_Q92845
O55057	UniRef90_O55057
H0Y4T7	UniRef90_F8W9Y9
E9PGP6	UniRef90_E9PGP6
Q62219	UniRef90_Q62219
Q6IMX7	UniRef90_Q6IMX7
P26883	UniRef90_P26883
Q4KM77	UniRef90_O14681
Q7TP91	UniRef90_Q9QXU2
F1SPS7	UniRef90_A0A8D1FTJ0
P63045	UniRef90_P63044
P97478	UniRef90_P97478
Q9DAA6	UniRef90_Q9DAA6
F5H837	UniRef90_A0A1D5QDE7
A0A287BL93	UniRef90_M3WM68
F1RSS9	UniRef90_A0A4X1TII3
A0A0C4DFV9	UniRef90_A0A0C4DFV9
P35704	UniRef90_P32119
P49189	UniRef90_P49189
Q9EPC6	UniRef90_Q9EPC6
A0A0D9SFZ9	UniRef90_Q13642
M0R0W6	UniRef90_P30530
O94973	UniRef90_O94973
Q9CY62	UniRef90_Q9CY62
P02452	UniRef90_P02452
Q7Z7K6	UniRef90_Q7Z7K6
K7EMY7	UniRef90_K7EMY7
P12787	UniRef90_P11240
Q9D8P4	UniRef90_Q9D8P4
P97479	UniRef90_Q13402
D3ZE15	UniRef90_D3ZE15
Q9UK41	UniRef90_Q9UK41
F1S5K3	UniRef90_Q4J6C6
H3BN72	UniRef90_H3BNV9
H0YDL9	UniRef90_H0YDL9
P42639	UniRef90_P42639
P11348	UniRef90_P11348
P60981	UniRef90_P60981
P19619	UniRef90_P19619
F1RWV6	UniRef90_A0A287AJL4
H7C2C5	UniRef90_H7C2C5
F1SQA9	UniRef90_F7GBF8
P46019	UniRef90_P46019
O14733	UniRef90_O14733
C9JHP4	UniRef90_L8Y9R0
B5MCH3	UniRef90_Q8N3C7
Q9CY50	UniRef90_Q9CY50
Q9CRA0	UniRef90_Q9CRA0
Q9UG56	UniRef90_Q9UG56
Q9BXW7	UniRef90_Q9BXW7
F1SNE9	UniRef90_F6ZRB3
F1SC45	UniRef90_Q9MYU4
Q3TEA8	UniRef90_Q3TEA8
Q8VHU4	UniRef90_Q7TT37
J9JIK5	UniRef90_P24540
H0Y5E8	UniRef90_H0Y5E8
A0A0A6YWG7	UniRef90_Q9Y4G8
D3ZT51	UniRef90_D3ZT51
Q8BL97	UniRef90_Q8BL97
B0BNF1	UniRef90_B0BNF1
F1RGP1	UniRef90_F1RGP1
Q6WKZ8	UniRef90_Q6WKZ8
I3LEN9	UniRef90_A0A4X1UI23
O88994	UniRef90_Q922Q1
Q8IXB1	UniRef90_Q8IXB1
Q6UXG3	UniRef90_Q6UXG3
Q91W39	UniRef90_Q9HCD5
B1AH78	UniRef90_Q9TU25
Q922S4	UniRef90_Q922S4
A0A0A0MQU5	UniRef90_Q14896
F1S580	UniRef90_F6R869
Q14938	UniRef90_Q14938
D6RBZ3	UniRef90_Q5HYJ1
F1SHA2	UniRef90_A0A4X1WDQ5
M0R1M6	UniRef90_M0R1M6
Q5U2U4	UniRef90_Q9ERN0
Q32P28	UniRef90_Q32P28
A0A0R4J8D5	UniRef90_A0A4X1VQG2
E7ET76	UniRef90_P19440
F1LRE5	UniRef90_F1LRE5
B1WBW7	UniRef90_Q922B6
Q14432	UniRef90_Q14432
P58545	UniRef90_P58545
D3ZD31	UniRef90_Q61830
P05067	UniRef90_P05067
F1RXY7	UniRef90_Q5R7P2
O88492	UniRef90_O88492
A0A0A0MY43	UniRef90_Q8N3C0
Q9P0J1	UniRef90_Q9P0J1
Q6UXN9	UniRef90_Q6UXN9
A0A096MKF9	UniRef90_A0A096MKF9
Q02880	UniRef90_Q02880
A0A287A2Y4	UniRef90_A0A4X1V4B4
A8K0Z3	UniRef90_A8K0Z3
P48382	UniRef90_P48382
Q5BK63	UniRef90_Q5BK63
B4DHS8	UniRef90_D6RE66
E5RJR0	UniRef90_P08133
Q7Z3U7	UniRef90_Q7Z3U7
F1LVZ9	UniRef90_Q5T447
H0Y614	UniRef90_H0Y614
F1SGF1	UniRef90_M3YZR8
F1S3M9	UniRef90_A0A3Q1LWK1
D4A520	UniRef90_Q6NVE9
F1RQI1	UniRef90_A0A4X1UXT4
Q05682	UniRef90_Q05682
F1RKG8	UniRef90_A0A6P3EBI4
M0QYH3	UniRef90_A0A6B0R263
Q5XI04	UniRef90_P54116
P62828	UniRef90_P62826
H0YKD8	UniRef90_H0YKD8
Q9Z1H9	UniRef90_Q91VJ2
Q9CXA2	UniRef90_Q9CXA2
P31938	UniRef90_Q01986
A0A5G2QUP3	UniRef90_Q6Q2J0
O15131	UniRef90_O15131
Q5FVI6	UniRef90_P21283
O70362	UniRef90_O70362
Q3TMP1	UniRef90_Q9Y5Q9
Q8K1X4	UniRef90_P55160
Q9CQT1	UniRef90_Q9CQT1
A0A480PPD4	UniRef90_A0A8D1GIQ2
D3Z0N2	UniRef90_A0A6P7RIG7
A6NNS2	UniRef90_A6NNS2
A0A0A0MS51	UniRef90_P06396
Q3TKT4	UniRef90_Q3TKT4
Q8VD66	UniRef90_Q8VD66
K7EN69	UniRef90_G1RSZ3
Q9H6X4	UniRef90_Q9H6X4
G3V8W2	UniRef90_O95674
Q5UCC4	UniRef90_Q5UCC4
Q08380	UniRef90_Q08380
P61011	UniRef90_P61011
F1RNL4	UniRef90_A0A5F9CWJ2
P62837	UniRef90_P62837
Q5PPH0	UniRef90_Q8BGB7
Q9NRZ7	UniRef90_Q9NRZ7
F1SJU3	UniRef90_F1SJU3
M0R9L3	UniRef90_M0R9L3
F1RTZ5	UniRef90_Q96JH7
F1ST78	UniRef90_F1ST78
Q86UX7	UniRef90_Q86UX7
P60953	UniRef90_P60953
Q5JWF2	UniRef90_Q5JWF2
P31942	UniRef90_P31942
Q5VYK3	UniRef90_Q5VYK3
O14773	UniRef90_O14773
Q9DCT5	UniRef90_Q9DCT5
B2RSH2	UniRef90_P63096
Q15848	UniRef90_Q15848
B8ZZA1	UniRef90_B8ZZA1
Q9UBQ0	UniRef90_Q9UBQ0
P35434	UniRef90_P35434
S4R2Y9	UniRef90_S4R2Y9
F1RGX7	UniRef90_P02009
G3V8V6	UniRef90_Q922B1
K7ELQ0	UniRef90_K7ELQ0
O76094	UniRef90_O76094
F1S5S1	UniRef90_A0A455C300
Q0VGY9	UniRef90_Q02357
Q8TEV9	UniRef90_Q8TEV9
E3W994	UniRef90_E3W994
Q5JP53	UniRef90_Q5JP53
Q6AYQ3	UniRef90_Q6AYQ3
Q3TE40	UniRef90_Q62193
C9JZW3	UniRef90_P24534
F1SB90	UniRef90_P63096
Q5BK77	UniRef90_Q5BK77
F1S9W3	UniRef90_A0A4X1UVG1
Q7TMY4	UniRef90_Q7TMY4
E9PLZ3	UniRef90_P13489
O55100	UniRef90_Q62876
Q8C7E9	UniRef90_Q8C7E9
G3V9U0	UniRef90_Q9NR19
O94903	UniRef90_O94903
H3BNP8	UniRef90_H3BNP8
E9PP11	UniRef90_E9PP11
Q5JYX0	UniRef90_A0A1B0GQ76
F1RHK7	UniRef90_A0A4X1VY70
H0YJP3	UniRef90_H0YJP3
Q9CR61	UniRef90_Q9CR61
O60244	UniRef90_O60244
Q9QXY4	UniRef90_Q9QXY4
Q4V882	UniRef90_Q91W69
Q7TSE6	UniRef90_Q9Y2H1
A0A075B7C0	UniRef90_A0A075B7C0
D4A3T4	UniRef90_Q9HBF4
I3LDW9	UniRef90_P62304
F6Q936	UniRef90_P78371
Q61387	UniRef90_Q61387
I3L605	UniRef90_I3L605
Q8WUY1	UniRef90_Q8WUY1
Q9Y282	UniRef90_Q9Y282
F5H8H6	UniRef90_P00338
Q9WUP7	UniRef90_Q9WUP7
Q8IXB3	UniRef90_Q8IXB3
P61211	UniRef90_P61211
P13798	UniRef90_P13798
Q92785	UniRef90_Q92785
F8VRL4	UniRef90_A0A8C8WNR2
Q9NYL4	UniRef90_Q9NYL4
O43759	UniRef90_O43759
Q8VCS3	UniRef90_O75063
K3W4Q9	UniRef90_Q8BH60
